Tweet,target
I want to read books and learn more. But books are to damn expensive. Reading PDF format from computer screen sucks. #depressed,0
"#depressed because I had a dream @ralligatorrr & I were on springbreak in cancun, woke up and realized I was still in Ohio & it's December???­",0
@RFC_Daryl LW next I bet! Let's start going to the golf! We can get pished all day! #depressed,0
so I just found out that my crush is gay neh..and mind you I have an ex who is gay..I think am cursed #depressed,0
Was expecting this from Dhoni but thought he will say 4th test will be his last.#DhoniRetires #MissYouMSD #Depressed,0
"Such a great condition upon new year, no rest for the weary #depressed",0
A week without me car now ???©???© #depressed,0
Why didn't I book today and tomorrow off??!!!! #Depressed,0
And so she drinks to numb the pain away because it's easier this way. This way she has control. #depressed #lostandalone,0
The fact that I'm leaving warm weather and palm trees for negative weather and snow literally could make me cry. #depressed ??Њґв??пёЏвќ„пёЏ ???­???­???­,0
I'm on my way with my best friend to the airport. She flies back to the states today. #depressed #somanymemories #shewillbemissed,0
Sometimes I understand why Kurt Cobain blew his head off...#depressed,0
Dr. Gene offers mental wellbeing to #depressed souls. #DearMentalHealthProfessionals,0
Sleeping with my dog for the last time b4 the trip #depressed,0
"honestly just wanna watch OTH & have no Netflix to do that, so #depressed",0
New #Coffee Instagram by @another_lost_girl Watching Ellen cuz she makes me happy ???? - - - {#depressed #depression... pic.twitter.com/RII4ZUsTNT,0
Is it even trail mix if pretzels are just left ???Ј???’ #depressed,0
"this is one of those nights where I just want to get in my truck & drive, & think. #depressed.? ????",0
I lost my facebook account...i wonder whats next.. #depressed,0
I'm actually not #depressed for once. I'm going into #2015 as a new me. I hope anyhow. #hope,0
Weirdly without Monday football night #nfl #depressed,0
Music can be the worst or best thing #music #depressed #hopeful pic.twitter.com/X3zNEgk9td,0
That was a horrible decision. The Fault in the Stars all alone ???­???­ #depressed #loveddeep,0
why in the deepest darkest depths of winter did I look through holiday photos from last summer? #depressed #takemeback,0
Just had a craving for ce fiore and then I remembered it's gone forever #depressed ???”,0
Jamba Juice isn't in the mall anymore ???•???±???ў#Depressed,0
@aacobe so you no its bibby time #depressed lol,0
You know you're depressed when most of your friends have ps4 and your stuck on ps3  dealing with drama from 12 year olds :'( #depressed,0
"Finally a famous football team is in the UAE but as usual i have bad luck and i can't go see them , #depressed not only over this",0
Not going to Decadence after allвЂ¦ #depressed,0
#O2Lforever #o2lmemories Whats going to happen to my life now #depressed.,0
"Lawdy how come only people that wanna help a #depressed person are the 1st ones to say shit like: ""Smile! You're prettier when you smile!""",0
"""@freedrugrehabs: Addiction goes beyond drugs and alcohol. When you're #depressed, anything has the potential to control your life""ben there",0
Reading and watching the fault in our stars in the space of a week wasn't the best idea #depressed ??????Њ ,0
Up at 4:30am for an airport run and I'm not even going on holiday! #depressed,0
I'm really kinda missing the poms team???”???­??’• #depressed,0
"@iagarwal5 I never knew this !! Oh my god , why ? #Depressed",0
the #FUNNIEST people are the #DEPRESSED ones..,0
Goodbye world I look like a newborn and will never be emerging from under my comforter #bald & #depressed,0
"That moment your mom buys you a Phone, (._.) and she buys the exact phone you told her not to buy. #Depressed  I hate #Lumia",0
Last week in NYC... Can't beleive it's been two months already. Time goes SO fast ! #depressed #nostalgic,0
No one changed the radio station in the office. It's still on Christmas music. #depressed ???­,0
Yep...I have them feels right now #depressed  pic.twitter.com/BafudqfBEy,0
OKAY! TAAS NA KAMAY KO! DI KO MARETRIEVE UNG PICTURES FROM LAST NIGHT'S ROAD TOUR! KILL ME NOW!!! :'( #DEPRESSED,0
Social media can be the worst thing ever! #nottherealworld #depressed,0
Scratched 2 inches ice off the car 2 go sledging.After being done we had enough snow and stayed at home #Depressed  pic.twitter.com/RaRHNljLMt,0
Duno why I decided to weigh myself and  check my bank balance all in one morning #depressed,0
Cant believe theres less then a week to school! #depressed,0
Not ready for vacation to be over. #sadtweet #depressed #hopingforbetterthings,0
"This can't be right, being back at work so soon #depressed",0
"Apparently my stomach can no longer handle extra spicy chili without trying to kill me. What's next, rice pudding and Ensure? #depressed",0
The only thing a selfie sunday reminds me of is that tomorrow is monday #depressed,0
I'm so #depressed that I dropped my phone in the toilet.... I'm no longer #TeamAndroid for now.... #TeamWindows ugggh,0
I was not included in that tweet... #depressed,0
"I seriously need to stay off Pinterest, I want to try too many things and my bank account just wont let me ???ў #depressed #Cricut #Paint.",0
Granny's out ???” I shall eat chocolate to make myself feel better ???­ #mnwild #favoritefinn #depressed ??’”,0
When the male elves on lord of the rings have better hair than you... #depressed,0
Finally the fuck shit was sending fast #depressed,0
Tyler and I need to stop watching sad movies #depressed,0
so my phones in rice because i dropped it in soup earlier #noemojis #depressed,0
Would you sign a petition to have Barnes & Noble stay open past 9pm?  #Depressed,0
"God knows why we're #depressed Only he can set us free ""For in much wisdom is much grief and he that increaseth knowledge increaseth sorrow""",0
4 days off in a row shld be nice but shittiest holiday in recent yrs. Xmas on Thur not ideal #depressed home alone Thxgod #thaifood delivery,0
Last play of my Raiders till August #depressed,0
Medication doesn't teach #depressed people how to feel better or do better; this is something they have to learn for themselves. #depression,0
Love to find pics of me! (not my pic) Because love hurts ???§???Ґ #Depressed #Need #Icecream ??’”,0
So I had three big tubs of Ben & Jerrys at my mums and she gave them all to my sister #Depressed ???ў???ў???ў,0
Can't believe I had 4 days off work and I'm back in tomorrow #depressed ????????,0
One more night in edinburgh would've been perfect ???© #Depressed,0
Back in the toon ???” Get me home & into bed???« #Depressed,0
Got to regretfully admit that this years Top Gear Christmas Special was rubbish. The only good thing was the cars :-/ #depressed,0
Won't get to see the Amazing Beautiful adopted mom on New Years Eve didn't see her on Christmas either  #depressed #sad #disapointed :-(,0
The ravens are up 20-10 over the browns with under 4 mins to go. It isn't looking good for the texans. #CLEvsBAL #JAXvsHOU #depressed,0
should of just slept through this charger game #depressed,0
Wondering whether Flight travelling is safe?  How can a plane just go missing? #AirAsia #depressed,0
Mi stress out...Spanish Town Shopping Centre celebrating 25yrs and mi memba when dem had the groundbreaking  #nomorebirthdays #depressed,0
#depressed damn blizzard in rankin making me wait longer to see my babe ???©,0
Noooo Jim??’”???­ You will be missed next season! #Depressed,0
Chris is leaving and dad isn't here and Made isn't here to clean and the weather isn't super amazing #depressed,0
Last Sunday being able to watch the purple and gold for awhile ???? #depressed,0
Wish I was watching a meaningful game. #Depressed,0
Last red zone Sunday for a long time #depressed,0
sometimes i have dreams that 5sos are my bestfriends& we hangout a lot but then i wake up and realize they don't know i exist #depressed,0
Can't believe I've had 9 days off already and that I'm back to work tomorrow! #depressed,0
Start rehearsals for RSC Open Stages Macbeth next Sunday! Should be good if I can get in the mood! #Depressed,0
Cracking on with these masters assignments! ???Ј only 4 to go without any being completed already! #Depressed,0
"So after a 10 month hiatus, I watch a movie in a multiplex and it's Ugly! Maybe I was better off not watching any. #depressed",0
Give up now on the one I like and I'll regret it the rest of my life... #depressed,0
Spending my last day off in bed rough as hell... And the sun is shining ???” #depressed,0
Mind that night out I had over Christmas?! Nah me either! #depressed,0
Turning 25 in a few weeks... Getting old sucks!!! #depressed,0
Back to work this morning! :( #depressed,0
So I fucked up my car ??’” now I can't sleep #depressed,0
"#Anxious or #Depressed? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)",0
More snow in Boise than here in the AK #depressed,0
watching my sister's keeper this late was not my best idea #depressed,0
I literally tweeted I don't like people ate Stevenson and got more favorites on that than I do on a picture of me???ђ #depressed,0
Three blunts left then I have to re-up #sad #depressed,0
11:05 on a Saturday and im home alone watching Eragon. #WhatIsLife #Depressed,0
Been listening to Metallica and Nirvana the whole day. #Depressed,0
I always get #depressed between Dec. 26 and #NewYearsEve. And really on into January. #IsItJustMe?,0
OTH got me feeling some type of way. #depressed ???­,0
"Seriously missing summer, got my blonde highlights, nude nails & workouts ready for 2015... Oh wait it's fucking -49 degrees out #depressed",0
Not looking forward to the last day of @nflredzone tomorrow. #depressed,0
"I took an order to people who lived in a million dollar home, and they didn't even tip ???‘ #Depressed",0
@FreshFryBread lol! How am I supposed 2 play said tune when #depressed #sad ect?,0
not even in school and anatomy still manages to ruin my day. fuck that bitch of a teacher too ???­???­???­???­ #depressed,0
My Hoosiers and Cards both lost today???© AND the sun has been out 2x in the past 13 days!! #depressed #dontletmedowncolts,0
Have to get up at 5am for work. #depressed  pic.twitter.com/LevUGdTSnP,0
And again the same problems as all season and last year and the year before. #depressed #canes,0
